station_id,station_name,address,latitude,longitude,access_type,is_community_listed,map_pin_url,focused_map_pin_url
1155,Sunfuel - ITC Maurya,"ITC Maurya
Sardar Patel Marg, Akhaura Block,
Diplomatic Enclave, Chanakyapuri,
New Delhi, Delhi 110021",28.5975,77.172897,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1158,Statiq Neelkanth Star Station,"Neelkanth Star Karnal, NH 44, Gharunda, Kutail, Haryana 132114",29.601764,76.980731,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1159,Statiq Galleria Market Station,"DLF Phase IV, Sector 28, Gurugram, Haryana 122022",28.467724,77.082161,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+charging.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+charging+selected.png
1161,Statiq Highway Xpress (Jaipur-Delhi) Station,"Jaipur to Delhi Road, Behror Midway, Behror, Rajasthan 301701",27.87414,76.276299,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1162,Statiq Fun and Food Carnival Station,"Fun and Food Carnival, NH 58, Khatauli Bypass, Bhainsi, Uttar Pradesh 251201",29.309559,77.721992,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1173,Statiq Hotel Krishna Hansraj Una Station,"Old Hoshiarpur Rd, Una, Himachal Pradesh 174303",31.4671,76.256859,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1174,Statiq SG Jabli Station,"VPO - Jabli, NH-22, Teh, Kasauli, Himachal Pradesh",30.878571,76.994904,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+charging.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+charging+selected.png
1180,SunFuel - 27 Summit (Private Charging Only for Residents),"No. 13, 1st Main Rd, Attibele Industrial Area, Bengaluru, Karnataka 562107",12.96414,77.59422,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/Sunfuel+-+default.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Sunfuel+-+selected.png
1183,Statiq SG Karnal Station,"131 km Milestone, G. T, GT Karnal Rd, near Karna Lake, Karnal, Haryana 132001",29.738705,76.975582,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1202,Ireo Uptown Charging Station,"Golf Course Ext Rd, Badshahpur, Sector 66, Gurugram, Haryana 122018",28.395901,77.059303,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/EV+greens+default.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/EV+Greens+-+selected.png
1204,VEEV A2B Kallar,"A2B, Kallar Road, Mettupalayam, Tamil Nadu",11.3217,76.916298,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/Vaari+Energy/vaari+energy+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/vaari+energy+selected.png
1233,Heritage City AC Charging Station,"Heritage City 581-600 Flats, Heritage City, Sector 25, Gurugram, Haryana 122022",28.4823,77.076599,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/EV+greens+default.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/EV+Greens+-+selected.png
1234,Sunfuel - Hotel Fairmont Jaipur,"Hotel Fairmont Jaipur, Riico, 2, Jaipur Engineering College Rd, Kukas, Rajasthan 302028",27.030701,75.8899,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1235,Sunfuel - Le Méridien Jaipur Resort Hotel Hotel & Spa,"Le Méridien Jaipur Resort & Spa, Number 1 Riico, Kukas, Rajasthan 302028",27.032,75.888496,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1236,Sunfuel - The Westin Pushkar Resort & Spa,"The Westin Pushkar Resort & Spa, Khasra No. 1242 1243, 1196/1726, Village Surajkund, Motisar Rd, Pushkar, Rajasthan 305022",26.4547,74.504601,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1238,Sunfuel - Jaipur Marriott Hotel,"Hotel Jaipur Marriott, Near Ashram Marg, Jawahar Circle, Jaipur, Rajasthan 302015",26.841801,75.796204,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1339,Tellus Power DC Charging Station,"AH47, Maharashtra 415406",17.0749,74.222702,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1460,Statiq Highway King Behror Station,"Highway King Behror, NH 8, 3 Kms from behror towards delhi, Behror, Rajasthan 301701",27.914499,76.314598,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1461,Statiq Suket Cafe Station,"Suket Cafe, Pungh, National Highway 21, Sundar Nagar, Himachal Pradesh 175018",31.515301,76.876503,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+charging.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+charging+selected.png
1462,Statiq McDonalds Gajraula Station,"McDonald Gajraula, NH9-24 Salarpur, Dist, Gajraula, Uttar Pradesh 244235",28.8382,78.276398,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1466,Sunfuel - Waterwoods Lodge & Resort,"19, Karapura, N.Belthur Post Office, HD Kote Taluk, Nagarhole National Park, Karnataka 571114",11.9377,76.265503,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1480,Sunfuel - Crowne Plaza Gurgaon,"Site No 2, Sector 29, Opposite Signature Tower, Gurugram, Haryana, 122001",28.4683,77.059898,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1486,PG Regency Resort DC Charging Station,"PG Regency,Govind Garden,103/1B, Plot no.4, Mumbai Goa HighWay, Mahad-Raigad, Mahad, Maharashtra 402301 Ph no. 7039892236",18.085871,73.432579,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1490,Sunfuel - Bangalore Golf Club,"2, High Grounds, Sankey Road,  Seshadripuram, Beside Sophia School,  Bengaluru, Karnataka 560020",12.986301,77.588501,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1509,"DMIPL EV Charging Station, Ludhiana","Dalbir Makkar India Pvt. Ltd., Ludhiana-Malerkotla Road, Opp. J K Resort, Rania, Ludhiana - 141122 (Punjab), Phone no 9814215411, 9316916147",30.822149,75.866768,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1513,VEEV Brookfields,"67-71, Dr Krishnasamy Mudaliyar Rd, Ram Nagar, Coimbatore, Tamil Nadu 641001",11.00791,76.96017,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/charging-pin/Vaari+energy+charging.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/charging-pin/Vaari+energy+charging+selected.png
1525,Nandavan DC Charging Station,"Nandavan, Mahajan Wadi, Near Bhimeshwar Mandir, At Post Nagaon, Taluka Alibag, Dist. Raigarh, Pin 402204, Phone no Kedar Bane, +919923724004, Prashant Mahajan - +919619174428",18.6187,72.900703,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1532,Sunfuel - Club Mahindra Resort - Tungi,"Pavna Nagar, Maval Taluka, Tungi",18.663429,73.471657,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1536,ShriSamarth Beed Charging Station,"EV Charging Station, Near Mancott Jining Gevrai Road, NH 61, Phule Pimpalgaon, Maharashtra 431142",19.1779,76.167999,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/statiq/statiq+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/locations+statiq+selected+.png
1540,Statiq Unity Mall Vasai Station,"Unity Mall, Stella Road, next to Big Bazzar, Bhabola, Vasai West, Maharashtra 401201",19.359301,72.812302,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1541,Statiq Advant IT Park Station,"Advant IT Park, Plot No. 7, Noida-Greater Noida Expy, Sector 142, Noida, Uttar Pradesh 201305",28.500422,77.41053,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1548,Sunfuel - Holiday Inn Goa Candolim,"Survey No. 52/5 & 8, Candolim, Bardez,",15.1589,73.947998,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1549,"Sunfuel - Evolve Back, Kabini","Evolve Back Kuruba Safari Lodge, Beeramballi Village & Post, H.D.Kote Taluk,",11.927,76.266998,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1550,Sunfuel - SAI Trivandrum Golf Club,"Golf Links Rd, Kowdiar Gardens, Kowdiar, Thiruvananthapuram, Kerala 695003",8.5234,76.966202,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1551,Sunfuel - Crowne Plaza Jaipur Tonk Road,"Plot No SP 1, Sitapura Industrial Area, Tonk Road, Jaipur, Rajasthan, 302022",26.779699,75.828201,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1552,Sunfuel - Crowne Plaza Pune City Centre,"37 & 37, Cts No, 1, Bund Garden Rd, next to Jehangir Hospital, Pune, Maharashtra 411001",18.5315,73.876801,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1554,Statiq Hans Resort Rewari Station,"Hans Resort, 91 Milestone, Delhi-Jaipur Highway, near Kasola Chowk, Rewari, Haryana 123401",28.12569,76.637749,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+charging.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+charging+selected.png
1555,Statiq Saviruchi Veg Station,"Saviruchi Veg, Sri Venkateshwara Arcade, Malavalli, Karnataka 571430",12.3847,77.0532,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1556,Sunfuel - Club Mahindra Resort - Virajpet,"Village Karada Post, Virajpet Road, Palangala, Coorg, Karnataka 571212",12.208901,75.735397,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1558,Sunfuel - Club Mahindra Resort - Madikeri,"Galibeedu Road Kalakeri Nidugane Village, Madikeri, Karnataka - 571204",12.4407,75.716599,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1562,Sunfuel - Holiday Inn Chandigarh Zirakpur,"Raksha Business Centre, Ambala Chandigarh Expressway,",30.6395,76.822403,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1571,Statiq M&M Meet Associates Sultanpur Station,Indira Gandhi International Airport,26.257177,82.033279,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1572,Statiq JEM Mall Station,Indira Gandhi International Airport,26.871798,75.775429,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1574,TDPL Marshalls corner,,26.9028,75.752,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1576,Statiq Hotel The Executive Inn Station,,19.7591,74.476402,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1579,Statiq Savoy Suites Manesar Station,"Sector 1, Manesar",28.366404,76.944302,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1583,TDPL Jaisinghpura EV Charging Station,,26.88,75.614,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1586,Statiq Bhajan Singh Da Dhabha Station,,18.7005,73.693298,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1587,Sunfuel - Riverside by Aahma,,29.48,79.150002,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1588,Sunfuel - Holiday Inn Kolkata Airport,,22.623301,88.443398,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1594,Statiq Mehak Garden Station,,29.527678,75.132639,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1595,Sunfuel - Radisson Lonavala (Resort Guests),,18.7735,73.399101,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1596,Sunfuel - Radisson Blu Hotel Amritsar,,31.707069,74.819283,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1598,Sunfuel - Century Ethos,,13.06,77.589996,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1600,Statiq Savoy Suites Noida Station,,28.580385,77.3153,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1601,Statiq Savoy Suites Greater Noida Station,,28.4648,77.5084,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1603,Statiq Aman Hotel Shahbad Station,,30.205579,76.857331,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1604,Sunfuel - Radisson Jaipur City Center,,26.920641,75.794563,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1605,Sunfuel - Radisson Udaipur,,24.5863,73.710503,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1607,Statiq Evershine Tower Jaipur Station,,26.9121,75.743103,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1608,MESCOM Bhavan Charging Station,,12.8869,74.841797,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/statiq/statiq+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/locations+statiq+selected+.png
1610,Statiq Hotel Shree Veg Solapur Station,,18.231529,74.773003,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1611,Statiq Subway Bhiwadi Station,,28.196409,76.812057,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1612,Statiq Asli Pappu Dhaba Kosi Kalan Station,,27.832701,77.419403,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1613,Statiq 140% Veg Gulshan Dhaba Kotwan Station,,27.84745,77.409248,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1614,Sunfuel - Radisson Blu Hotel Ahmedabad,,23.0242,72.556999,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/Sunfuel+-+default.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Sunfuel+-+selected.png
1618,Sunfuel - Radisson Blu Plaza Delhi Airport,,28.5438,77.120201,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1620,MESCOM Mudigere Charging Station,,13.1459,75.641899,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/statiq/statiq+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/locations+statiq+selected+.png
1621,Karkala Charging Station,,13.224446,74.980209,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1625,Kundapura Charging Station,,13.618559,74.691902,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1626,Manipal Charging Station,,13.333392,74.788429,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1630,MESCOM Nandi Gudda Charging Station,,12.8547,74.849197,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1636,MESCOM Mannagudda Charging Station,,12.883258,74.834839,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1641,Statiq Park Plaza Gurgaon Station,"B-BLOCK, Sushant Lok Phase I, Sector 43",28.4597,77.075798,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1643,PADMASHREE Charging Station,,13.074,75.002502,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1644,Statiq Hotel Open Umbrella Station,,18.259439,73.262703,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1661,Statiq x TATA.ev Crystal World Station,,29.900118,77.985222,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1662,Statiq Hotel Prem Plaza Karnal Station,,29.691919,76.977997,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1663,Kota Section Office Building MESCOM,,13.5169,74.706902,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1671,Balehonnur Subdivision Office Charging Station,,13.3237,75.5112,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/statiq/statiq+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/locations+statiq+selected+.png
1672,Kalasa Section-1 Office Charging Station,,13.23468,75.356934,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1686,City Sub Division Sagara Charging Station,,14.1689,75.020691,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1688,Thirthahalli Sub Division Office Charging Station,,13.6944,75.245178,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1692,Soraba Sub Division Office Charging Station,,14.3831,75.105797,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1696,Shimoga CSD 3 Charging Station,,13.93931,75.540497,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1699,MESCOM Birur Sub Division Office Charging Station,,13.6133,75.984703,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1702,Chikmagaluru USD Charging Station,,13.3318,75.772903,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/statiq/statiq+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/locations+statiq+selected+.png
1707,Statiq Bikanervala Sec-29 Station,"3-5 Near Leisure Valley Park, City Center, Sector 29 DLF",28.468958,77.063644,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1713,Dharmasthala Section Office Charging Station,,12.9461,75.380898,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1715,Moodbidri Sub Division Office Charging Station,,13.0655,75.002899,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1717,Kaikamba Sub Division Office Charging Station,,12.943,74.926102,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1718,Mescom Division Office Bantwal,,12.8789,75.030899,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/statiq/statiq+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/locations+statiq+selected+.png
1719,Kavoor Division Office Charging Station,,12.9244,74.863701,1,0,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/unavailable+select.png
1721,Statiq Hotel Madhavi Station,,24.840981,72.983627,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1723,Statiq Chitrakoot Resorts and Restaurant Station,,24.83456,74.569504,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://statiq-images-prod.s3.ap-south-1.amazonaws.com/branding_logo/offline-pin/unavailable+pin.png
1724,Sunfuel - Club Mahindra Resort - Puducherry,,11.8065,79.797096,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1726,Sunfuel - Amolak Towers Solan,,30.9077,77.092796,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1727,Sunfuel - Radisson Jass Shimla,,31.1122,77.177101,1,0,https://d3orevttu06iqr.cloudfront.net/branding_logo/offline-pin/unavailable+pin.png,https://d3orevttu06iqr.cloudfront.net/branding_logo/unavailable+select.png
1728,Statiq JMD Pacific Square Station,"95A PartII, Chander Nagar, Sector 15",28.463993,77.048721,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
1729,Statiq JMD Regent Square Station,"Mehrauli-Gurgaon Rd, Heritage City, Sector 25",28.48147,77.085281,1,0,https://d3orevttu06iqr.cloudfront.net/charging-pin/normal+pin.png,https://d3orevttu06iqr.cloudfront.net/charging-pin/Statiq+selected.png
